,index,Electorate,postcode,record
8814,4487_0,Maranoa,4487,0
8815,4487_1,Maranoa,4487,1
8816,4488_0,Maranoa,4488,0
8817,4488_1,Maranoa,4488,1
8818,4488_2,Maranoa,4488,2
8819,4489_0,Maranoa,4489,0
8820,4490_0,Maranoa,4490,0
8821,4490_1,Maranoa,4490,1
8822,4490_10,Maranoa,4490,10
8823,4490_2,Maranoa,4490,2
8824,4490_3,Maranoa,4490,3
8825,4490_4,Maranoa,4490,4
8826,4490_5,Maranoa,4490,5
8827,4490_6,Maranoa,4490,6
8828,4490_7,Maranoa,4490,7
8829,4490_8,Maranoa,4490,8
8830,4490_9,Maranoa,4490,9
8831,4491_0,Maranoa,4491,0
8832,4492_0,Maranoa,4492,0
8833,4492_1,Maranoa,4492,1
8834,4492_2,Maranoa,4492,2
8835,4492_3,Maranoa,4492,3
8836,4492_4,Maranoa,4492,4
8837,4492_5,Maranoa,4492,5
8838,4492_6,Maranoa,4492,6
8839,4492_7,Maranoa,4492,7
8840,4493_0,Maranoa,4493,0
8841,4494_0,Maranoa,4494,0
8842,4494_1,Maranoa,4494,1
8843,4494_2,Maranoa,4494,2
8844,4496_0,Maranoa,4496,0
8845,4496_1,Maranoa,4496,1
8846,4496_2,Maranoa,4496,2
8847,4497_0,Maranoa,4497,0
8848,4497_1,Maranoa,4497,1
8849,4497_2,Maranoa,4497,2
8850,4497_3,Maranoa,4497,3
8851,4498_0,Maranoa,4498,0
8852,4498_1,Maranoa,4498,1
8853,4500_0,Dickson,4500,0
8854,4500_1,Dickson,4500,1
8855,4500_2,Dickson,4500,2
8856,4500_3,Dickson,4500,3
8857,4500_4,Dickson,4500,4
8858,4500_5,Dickson,4500,5
8859,4500_6,Dickson,4500,6
8860,4501_0,Dickson,4501,0
8861,4502_0,Dickson,4502,0
8862,4503_0,Longman,4503,0
8863,4503_1,Petrie,4503,1
8864,4503_2,Dickson,4503,2
8865,4503_3,Longman,4503,3
8866,4503_4,Dickson,4503,4
8867,4503_5,Dickson,4503,5
8868,4503_6,Dickson,4503,6
8869,4504_0,Longman,4504,0
8870,4504_1,Petrie,4504,1
8871,4505_0,Longman,4505,0
8872,4505_1,Longman,4505,1
8873,4505_2,Petrie,4505,2
8874,4506_0,Longman,4506,0
8875,4506_1,Longman,4506,1
8876,4507_0,Longman,4507,0
8877,4507_1,Longman,4507,1
8878,4507_2,Longman,4507,2
8879,4507_3,Longman,4507,3
8880,4507_4,Longman,4507,4
8881,4507_5,Longman,4507,5
8882,4507_6,Longman,4507,6
8883,4507_7,Longman,4507,7
8884,4507_8,Longman,4507,8
8885,4507_9,Longman,4507,9
8886,4508_0,Petrie,4508,0
8887,4509_0,Petrie,4509,0
8888,4509_1,Petrie,4509,1
8889,4510_0,Longman,4510,0
8890,4510_1,Longman,4510,1
8891,4510_2,Longman,4510,2
8892,4510_3,Longman,4510,3
8893,4510_4,Longman,4510,4
8894,4510_5,Longman,4510,5
8895,4510_6,Longman,4510,6
8896,4510_7,Longman,4510,7
8897,4510_8,Longman,4510,8
8898,4510_9,Longman,4510,9
8899,4511_0,Longman,4511,0
8900,4511_1,Longman,4511,1
8901,4511_2,Longman,4511,2
8902,4512_0,Longman,4512,0
8903,4512_1,Longman,4512,1
8904,4512_2,Longman,4512,2
8905,4514_0,Longman,4514,0
8906,4514_1,Longman,4514,1
8907,4514_10,Blair,4514,10
8908,4514_11,Longman,4514,11
8909,4514_2,Longman,4514,2
8910,4514_3,Longman,4514,3
8911,4514_4,Longman,4514,4
8912,4514_5,Blair,4514,5
8913,4514_6,Longman,4514,6
8914,4514_7,Longman,4514,7
8915,4514_8,Longman,4514,8
8916,4514_9,Longman,4514,9
8917,4515_0,Blair,4515,0
8918,4515_1,Blair,4515,1
8919,4515_10,Blair,4515,10
8920,4515_11,Blair,4515,11
8921,4515_2,Blair,4515,2
8922,4515_3,Blair,4515,3
8923,4515_4,Blair,4515,4
8924,4515_5,Blair,4515,5
8925,4515_6,Blair,4515,6
8926,4515_7,Blair,4515,7
8927,4515_8,Blair,4515,8
8928,4515_9,Blair,4515,9
8929,4516_0,Longman,4516,0
8930,4517_0,Fisher,4517,0
8931,4518_0,Fisher,4518,0
8932,4519_0,Fisher,4519,0
8933,4519_1,Fisher,4519,1
8934,4519_2,Fisher,4519,2
8935,4519_3,Fisher,4519,3
8936,4520_0,Dickson,4520,0
8937,4520_1,Dickson,4520,1
8938,4520_10,Dickson,4520,10
8939,4520_11,Dickson,4520,11
8940,4520_12,Ryan,4520,12
8941,4520_13,Dickson,4520,13
8942,4520_14,Dickson,4520,14
8943,4520_15,Dickson,4520,15
8944,4520_16,Dickson,4520,16
8945,4520_17,Dickson,4520,17
8946,4520_18,Dickson,4520,18
8947,4520_19,Dickson,4520,19
8948,4520_2,Dickson,4520,2
8949,4520_3,Dickson,4520,3
8950,4520_4,Dickson,4520,4
8951,4520_5,Ryan,4520,5
8952,4520_6,Dickson,4520,6
8953,4520_7,Dickson,4520,7
8954,4520_8,Dickson,4520,8
8955,4520_9,Dickson,4520,9
8956,4521_0,Longman,4521,0
8957,4521_1,Dickson,4521,1
8958,4521_2,Dickson,4521,2
8959,4521_3,Dickson,4521,3
8960,4521_4,Longman,4521,4
8961,4521_5,Dickson,4521,5
8962,4521_6,Dickson,4521,6
8963,4521_7,Dickson,4521,7
8964,4550_0,Fisher,4550,0
8965,4550_1,Fisher,4550,1
8966,4551_0,Fisher,4551,0
8967,4551_1,Fisher,4551,1
8968,4551_10,Fisher,4551,10
8969,4551_11,Fisher,4551,11
8970,4551_12,Fisher,4551,12
8971,4551_13,Fisher,4551,13
8972,4551_14,Fisher,4551,14
8973,4551_2,Fisher,4551,2
8974,4551_3,Fisher,4551,3
8975,4551_4,Fisher,4551,4
8976,4551_5,Fisher,4551,5
8977,4551_6,Fisher,4551,6
8978,4551_7,Fisher,4551,7
8979,4551_8,Fisher,4551,8
8980,4551_9,Fisher,4551,9
8981,4552_0,Fisher,4552,0
8982,4552_1,Fisher,4552,1
8983,4552_10,Fisher,4552,10
8984,4552_11,Fisher,4552,11
8985,4552_12,Fisher,4552,12
8986,4552_2,Fisher,4552,2
8987,4552_3,Longman,4552,3
8988,4552_4,Fisher,4552,4
8989,4552_5,Fisher,4552,5
8990,4552_6,Fisher,4552,6
8991,4552_7,Fisher,4552,7
8992,4552_8,Fisher,4552,8
8993,4552_9,Fisher,4552,9
8994,4553_0,Fisher,4553,0
8995,4553_1,Fisher,4553,1
8996,4553_2,Fisher,4553,2
8997,4553_3,Fisher,4553,3
8998,4554_0,Fisher,4554,0
8999,4554_1,Fisher,4554,1
9000,4555_0,Fairfax,4555,0
9001,4555_1,Fisher,4555,1
9002,4555_2,Fairfax,4555,2
9003,4555_3,Fisher,4555,3
9004,4555_4,Fisher,4555,4
9005,4555_5,Fairfax,4555,5
9006,4555_6,Fisher,4555,6
9007,4556_0,Fairfax,4556,0
9008,4556_1,Fisher,4556,1
9009,4556_2,Fairfax,4556,2
9010,4556_3,Fairfax,4556,3
9011,4556_4,Fairfax,4556,4
9012,4556_5,Fisher,4556,5
9013,4556_6,Fairfax,4556,6
9014,4556_7,Fisher,4556,7
9015,4557_0,Fisher,4557,0
9016,4557_1,Fairfax,4557,1
9017,4558_0,Fairfax,4558,0
9018,4558_1,Fairfax,4558,1
9019,4558_2,Fairfax,4558,2
9020,4559_0,Fairfax,4559,0
9021,4559_1,Fairfax,4559,1
9022,4559_2,Fairfax,4559,2
9023,4559_3,Fisher,4559,3
9024,4559_4,Fairfax,4559,4
9025,4560_0,Fairfax,4560,0
9026,4560_1,Fairfax,4560,1
9027,4560_10,Fairfax,4560,10
9028,4560_11,Fisher,4560,11
9029,4560_12,Fairfax,4560,12
9030,4560_13,Fairfax,4560,13
9031,4560_14,Fairfax,4560,14
9032,4560_15,Fairfax,4560,15
9033,4560_16,Fairfax,4560,16
9034,4560_2,Fairfax,4560,2
9035,4560_3,Fairfax,4560,3
9036,4560_4,Fairfax,4560,4
9037,4560_5,Fairfax,4560,5
9038,4560_6,Fairfax,4560,6
9039,4560_7,Fairfax,4560,7
9040,4560_8,Fairfax,4560,8
9041,4560_9,Fairfax,4560,9
9042,4561_0,Fairfax,4561,0
9043,4561_1,Fairfax,4561,1
9044,4561_2,Fairfax,4561,2
9045,4561_3,Fairfax,4561,3
9046,4561_4,Fairfax,4561,4
9047,4561_5,Fairfax,4561,5
9048,4561_6,Fairfax,4561,6
9049,4562_0,Fairfax,4562,0
9050,4562_1,Fairfax,4562,1
9051,4562_2,Wide Bay,4562,2
9052,4562_3,Fairfax,4562,3
9053,4562_4,Wide Bay,4562,4
9054,4562_5,Fairfax,4562,5
9055,4562_6,Fairfax,4562,6
9056,4562_7,Wide Bay,4562,7
9057,4563_0,Wide Bay,4563,0
9058,4563_1,Wide Bay,4563,1
9059,4563_2,Wide Bay,4563,2
9060,4563_3,Wide Bay,4563,3
9061,4563_4,Wide Bay,4563,4
9062,4563_5,Wide Bay,4563,5
9063,4563_6,Wide Bay,4563,6
9064,4564_0,Fairfax,4564,0
9065,4564_1,Fairfax,4564,1
9066,4564_2,Fairfax,4564,2
9067,4564_3,Fairfax,4564,3
9068,4565_0,Wide Bay,4565,0
9069,4565_1,Wide Bay,4565,1
9070,4565_2,Wide Bay,4565,2
9071,4565_3,Wide Bay,4565,3
9072,4565_4,Wide Bay,4565,4
9073,4565_5,Wide Bay,4565,5
9074,4566_0,Wide Bay,4566,0
9075,4567_0,Wide Bay,4567,0
9076,4567_1,Wide Bay,4567,1
9077,4567_2,Wide Bay,4567,2
9078,4567_3,Wide Bay,4567,3
9079,4568_0,Wide Bay,4568,0
9080,4568_1,Wide Bay,4568,1
9081,4568_2,Wide Bay,4568,2
9082,4569_0,Wide Bay,4569,0
9083,4570_0,Wide Bay,4570,0
9084,4570_1,Wide Bay,4570,1
9085,4570_10,Wide Bay,4570,10
9086,4570_11,Wide Bay,4570,11
9087,4570_12,Wide Bay,4570,12
9088,4570_13,Wide Bay,4570,13
9089,4570_14,Wide Bay,4570,14
9090,4570_15,Wide Bay,4570,15
9091,4570_16,Wide Bay,4570,16
9092,4570_17,Wide Bay,4570,17
9093,4570_18,Wide Bay,4570,18
9094,4570_19,Wide Bay,4570,19
9095,4570_2,Wide Bay,4570,2
9096,4570_3,Wide Bay,4570,3
9097,4570_4,Wide Bay,4570,4
9098,4570_5,Wide Bay,4570,5
9099,4570_6,Wide Bay,4570,6
9100,4570_7,Wide Bay,4570,7
9101,4570_8,Wide Bay,4570,8
9102,4570_9,Wide Bay,4570,9
9103,4571_0,Wide Bay,4571,0
9104,4571_1,Wide Bay,4571,1
9105,4572_0,Fairfax,4572,0
9106,4572_1,Fisher,4572,1
9107,4573_0,Fairfax,4573,0
9108,4573_1,Wide Bay,4573,1
9109,4573_2,Fairfax,4573,2
9110,4573_3,Wide Bay,4573,3
9111,4573_4,Fairfax,4573,4
9112,4573_5,Fairfax,4573,5
9113,4573_6,Fairfax,4573,6
9114,4574_0,Fairfax,4574,0
9115,4574_1,Fairfax,4574,1
9116,4574_2,Fairfax,4574,2
9117,4574_3,Fairfax,4574,3
9118,4574_4,Fisher,4574,4
9119,4574_5,Wide Bay,4574,5
9120,4574_6,Fairfax,4574,6
9121,4575_0,Fisher,4575,0
9122,4575_1,Fisher,4575,1
9123,4575_2,Fisher,4575,2
9124,4575_3,Fisher,4575,3
9125,4575_4,Fisher,4575,4
9126,4575_5,Fisher,4575,5
9127,4575_6,Fisher,4575,6
9128,4575_7,Fisher,4575,7
9129,4580_0,Wide Bay,4580,0
9130,4580_1,Wide Bay,4580,1
9131,4580_2,Wide Bay,4580,2
9132,4581_0,Wide Bay,4581,0
9133,4581_1,Wide Bay,4581,1
9134,4581_2,Wide Bay,4581,2
9135,4581_3,Wide Bay,4581,3
9136,4600_0,Wide Bay,4600,0
9137,4600_1,Wide Bay,4600,1
9138,4600_2,Wide Bay,4600,2
9139,4600_3,Wide Bay,4600,3
9140,4600_4,Wide Bay,4600,4
9141,4601_0,Wide Bay,4601,0
9142,4601_1,Wide Bay,4601,1
9143,4601_2,Wide Bay,4601,2
9144,4601_3,Wide Bay,4601,3
9145,4601_4,Wide Bay,4601,4
9146,4601_5,Wide Bay,4601,5
9147,4601_6,Wide Bay,4601,6
9148,4601_7,Wide Bay,4601,7
9149,4601_8,Wide Bay,4601,8
9150,4605_0,Wide Bay,4605,0
9151,4605_1,Wide Bay,4605,1
9152,4605_10,Wide Bay,4605,10
9153,4605_11,Wide Bay,4605,11
9154,4605_12,Wide Bay,4605,12
9155,4605_13,Wide Bay,4605,13
9156,4605_14,Wide Bay,4605,14
9157,4605_15,Flynn,4605,15
9158,4605_16,Wide Bay,4605,16
9159,4605_17,Wide Bay,4605,17
9160,4605_18,Wide Bay,4605,18
9161,4605_19,Wide Bay,4605,19
9162,4605_2,Wide Bay,4605,2
9163,4605_3,Wide Bay,4605,3
9164,4605_4,Wide Bay,4605,4
9165,4605_5,Wide Bay,4605,5
9166,4605_6,Wide Bay,4605,6
9167,4605_7,Wide Bay,4605,7
9168,4605_8,Wide Bay,4605,8
9169,4605_9,Wide Bay,4605,9
9170,4606_0,Flynn,4606,0
9171,4606_1,Flynn,4606,1
9172,4606_2,Flynn,4606,2
9173,4606_3,Flynn,4606,3
9174,4606_4,Flynn,4606,4
9175,4606_5,Flynn,4606,5
9176,4606_6,Flynn,4606,6
9177,4606_7,Flynn,4606,7
9178,4606_8,Flynn,4606,8
9179,4608_0,Flynn,4608,0
9180,4608_1,Flynn,4608,1
9181,4608_2,Flynn,4608,2
9182,4608_3,Flynn,4608,3
9183,4608_4,Maranoa,4608,4
9184,4610_0,Maranoa,4610,0
9185,4610_1,Flynn,4610,1
9186,4610_10,Flynn,4610,10
9187,4610_11,Maranoa,4610,11
9188,4610_12,Flynn,4610,12
9189,4610_13,Maranoa,4610,13
9190,4610_14,Maranoa,4610,14
9191,4610_15,Maranoa,4610,15
9192,4610_16,Maranoa,4610,16
9193,4610_17,Maranoa,4610,17
9194,4610_18,Maranoa,4610,18
9195,4610_19,Maranoa,4610,19
9196,4610_2,Maranoa,4610,2
9197,4610_3,Maranoa,4610,3
9198,4610_4,Maranoa,4610,4
9199,4610_5,Maranoa,4610,5
9200,4610_6,Maranoa,4610,6
9201,4610_7,Maranoa,4610,7
9202,4610_8,Maranoa,4610,8
9203,4610_9,Maranoa,4610,9
9204,4611_0,Flynn,4611,0
9205,4611_1,Flynn,4611,1
9206,4612_0,Flynn,4612,0
9207,4612_1,Flynn,4612,1
9208,4612_2,Flynn,4612,2
9209,4612_3,Flynn,4612,3
9210,4612_4,Flynn,4612,4
9211,4613_0,Flynn,4613,0
9212,4613_1,Flynn,4613,1
9213,4613_2,Flynn,4613,2
9214,4613_3,Flynn,4613,3
9215,4613_4,Flynn,4613,4
9216,4613_5,Flynn,4613,5
9217,4613_6,Flynn,4613,6
9218,4613_7,Flynn,4613,7
9219,4613_8,Flynn,4613,8
9220,4613_9,Flynn,4613,9
9221,4614_0,Maranoa,4614,0
9222,4614_1,Maranoa,4614,1
9223,4614_2,Maranoa,4614,2
9224,4615_0,Maranoa,4615,0
9225,4615_1,Maranoa,4615,1
9226,4615_10,Maranoa,4615,10
9227,4615_11,Maranoa,4615,11
9228,4615_12,Maranoa,4615,12
9229,4615_13,Maranoa,4615,13
9230,4615_14,Maranoa,4615,14
9231,4615_15,Maranoa,4615,15
9232,4615_16,Maranoa,4615,16
9233,4615_17,Maranoa,4615,17
9234,4615_18,Maranoa,4615,18
9235,4615_19,Maranoa,4615,19
9236,4615_2,Maranoa,4615,2
9237,4615_3,Maranoa,4615,3
9238,4615_4,Wide Bay,4615,4
9239,4615_5,Maranoa,4615,5
9240,4615_6,Maranoa,4615,6
9241,4615_7,Wide Bay,4615,7
9242,4615_8,Maranoa,4615,8
9243,4615_9,Maranoa,4615,9
9244,4620_0,Wide Bay,4620,0
9245,4620_1,Wide Bay,4620,1
9246,4620_2,Wide Bay,4620,2
9247,4620_3,Wide Bay,4620,3
9248,4620_4,Wide Bay,4620,4
9249,4620_5,Wide Bay,4620,5
9250,4620_6,Wide Bay,4620,6
9251,4620_7,Wide Bay,4620,7
9252,4620_8,Wide Bay,4620,8
9253,4620_9,Wide Bay,4620,9
9254,4621_0,Flynn,4621,0
9255,4621_1,Wide Bay,4621,1
9256,4621_10,Flynn,4621,10
9257,4621_2,Flynn,4621,2
9258,4621_3,Flynn,4621,3
9259,4621_4,Flynn,4621,4
9260,4621_5,Flynn,4621,5
9261,4621_6,Flynn,4621,6
9262,4621_7,Flynn,4621,7
9263,4621_8,Flynn,4621,8
9264,4621_9,Flynn,4621,9
9265,4625_0,Flynn,4625,0
9266,4625_1,Flynn,4625,1
9267,4625_10,Flynn,4625,10
9268,4625_11,Flynn,4625,11
9269,4625_12,Flynn,4625,12
9270,4625_13,Flynn,4625,13
9271,4625_14,Flynn,4625,14
9272,4625_15,Flynn,4625,15
9273,4625_16,Flynn,4625,16
9274,4625_17,Flynn,4625,17
9275,4625_18,Flynn,4625,18
9276,4625_19,Flynn,4625,19
9277,4625_2,Flynn,4625,2
9278,4625_3,Flynn,4625,3
9279,4625_4,Flynn,4625,4
9280,4625_5,Flynn,4625,5
9281,4625_6,Flynn,4625,6
9282,4625_7,Flynn,4625,7
9283,4625_8,Flynn,4625,8
9284,4625_9,Flynn,4625,9
9285,4626_0,Flynn,4626,0
9286,4626_1,Flynn,4626,1
9287,4626_10,Flynn,4626,10
9288,4626_11,Flynn,4626,11
9289,4626_12,Flynn,4626,12
9290,4626_13,Flynn,4626,13
9291,4626_14,Flynn,4626,14
9292,4626_15,Flynn,4626,15
9293,4626_16,Flynn,4626,16
9294,4626_17,Flynn,4626,17
9295,4626_2,Flynn,4626,2
9296,4626_3,Maranoa,4626,3
9297,4626_4,Flynn,4626,4
9298,4626_5,Flynn,4626,5
9299,4626_6,Flynn,4626,6
9300,4626_7,Flynn,4626,7
9301,4626_8,Flynn,4626,8
9302,4626_9,Flynn,4626,9
9303,4627_0,Flynn,4627,0
9304,4627_1,Flynn,4627,1
9305,4627_2,Flynn,4627,2
9306,4627_3,Flynn,4627,3
9307,4627_4,Flynn,4627,4
9308,4627_5,Flynn,4627,5
9309,4627_6,Flynn,4627,6
9310,4627_7,Flynn,4627,7
9311,4627_8,Flynn,4627,8
9312,4627_9,Flynn,4627,9
9313,4630_0,Flynn,4630,0
9314,4630_1,Flynn,4630,1
9315,4630_10,Flynn,4630,10
9316,4630_11,Flynn,4630,11
9317,4630_12,Flynn,4630,12
9318,4630_13,Flynn,4630,13
9319,4630_14,Flynn,4630,14
9320,4630_15,Flynn,4630,15
9321,4630_16,Flynn,4630,16
9322,4630_17,Flynn,4630,17
9323,4630_18,Flynn,4630,18
9324,4630_19,Flynn,4630,19
9325,4630_2,Flynn,4630,2
9326,4630_3,Flynn,4630,3
9327,4630_4,Flynn,4630,4
9328,4630_5,Flynn,4630,5
9329,4630_6,Flynn,4630,6
9330,4630_7,Flynn,4630,7
9331,4630_8,Flynn,4630,8
9332,4630_9,Flynn,4630,9
9333,4650_0,Wide Bay,4650,0
9334,4650_1,Wide Bay,4650,1
9335,4650_10,Wide Bay,4650,10
9336,4650_11,Wide Bay,4650,11
9337,4650_12,Wide Bay,4650,12
9338,4650_13,Wide Bay,4650,13
9339,4650_14,Wide Bay,4650,14
9340,4650_15,Wide Bay,4650,15
9341,4650_16,Wide Bay,4650,16
9342,4650_17,Wide Bay,4650,17
9343,4650_18,Wide Bay,4650,18
9344,4650_19,Wide Bay,4650,19
9345,4650_2,Wide Bay,4650,2
9346,4650_3,Wide Bay,4650,3
9347,4650_4,Wide Bay,4650,4
9348,4650_5,Wide Bay,4650,5
9349,4650_6,Wide Bay,4650,6
9350,4650_7,Wide Bay,4650,7
9351,4650_8,Wide Bay,4650,8
9352,4650_9,Hinkler,4650,9
9353,4655_0,Hinkler,4655,0
9354,4655_1,Hinkler,4655,1
9355,4655_10,Hinkler,4655,10
9356,4655_11,Hinkler,4655,11
9357,4655_12,Hinkler,4655,12
9358,4655_13,Hinkler,4655,13
9359,4655_14,Hinkler,4655,14
9360,4655_15,Hinkler,4655,15
9361,4655_16,Wide Bay,4655,16
9362,4655_17,Hinkler,4655,17
9363,4655_18,Wide Bay,4655,18
9364,4655_19,Hinkler,4655,19
9365,4655_2,Hinkler,4655,2
9366,4655_3,Hinkler,4655,3
9367,4655_4,Hinkler,4655,4
9368,4655_5,Hinkler,4655,5
9369,4655_6,Wide Bay,4655,6
9370,4655_7,Hinkler,4655,7
9371,4655_8,Wide Bay,4655,8
9372,4655_9,Hinkler,4655,9
9373,4659_0,Hinkler,4659,0
9374,4659_1,Hinkler,4659,1
9375,4659_2,Wide Bay,4659,2
9376,4659_3,Hinkler,4659,3
9377,4659_4,Hinkler,4659,4
9378,4659_5,Hinkler,4659,5
9379,4659_6,Hinkler,4659,6
9380,4659_7,Hinkler,4659,7
9381,4660_0,Hinkler,4660,0
9382,4660_1,Hinkler,4660,1
9383,4660_10,Hinkler,4660,10
9384,4660_11,Hinkler,4660,11
9385,4660_12,Hinkler,4660,12
9386,4660_13,Hinkler,4660,13
9387,4660_14,Hinkler,4660,14
9388,4660_15,Hinkler,4660,15
9389,4660_16,Hinkler,4660,16
9390,4660_17,Hinkler,4660,17
9391,4660_18,Hinkler,4660,18
9392,4660_19,Hinkler,4660,19
9393,4660_2,Hinkler,4660,2
9394,4660_3,Hinkler,4660,3
9395,4660_4,Hinkler,4660,4
9396,4660_5,Hinkler,4660,5
9397,4660_6,Hinkler,4660,6
9398,4660_7,Hinkler,4660,7
9399,4660_8,Hinkler,4660,8
9400,4660_9,Hinkler,4660,9
9401,4662_0,Hinkler,4662,0
9402,4670_0,Flynn,4670,0
9403,4670_1,Hinkler,4670,1
9404,4670_10,Hinkler,4670,10
9405,4670_11,Hinkler,4670,11
9406,4670_12,Hinkler,4670,12
9407,4670_13,Hinkler,4670,13
9408,4670_14,Hinkler,4670,14
9409,4670_15,Hinkler,4670,15
9410,4670_16,Hinkler,4670,16
9411,4670_17,Hinkler,4670,17
9412,4670_18,Hinkler,4670,18
9413,4670_19,Hinkler,4670,19
9414,4670_2,Hinkler,4670,2
9415,4670_3,Hinkler,4670,3
9416,4670_4,Hinkler,4670,4
9417,4670_5,Flynn,4670,5
9418,4670_6,Hinkler,4670,6
9419,4670_7,Hinkler,4670,7
9420,4670_8,Flynn,4670,8
9421,4670_9,Flynn,4670,9
9422,4671_0,Flynn,4671,0
9423,4671_1,Hinkler,4671,1
9424,4671_10,Flynn,4671,10
9425,4671_11,Flynn,4671,11
9426,4671_12,Flynn,4671,12
9427,4671_13,Flynn,4671,13
9428,4671_14,Flynn,4671,14
9429,4671_15,Flynn,4671,15
9430,4671_16,Flynn,4671,16
9431,4671_17,Flynn,4671,17
9432,4671_18,Flynn,4671,18
9433,4671_19,Flynn,4671,19
9434,4671_2,Flynn,4671,2
9435,4671_3,Flynn,4671,3
9436,4671_4,Flynn,4671,4
9437,4671_5,Flynn,4671,5
9438,4671_6,Flynn,4671,6
9439,4671_7,Flynn,4671,7
9440,4671_8,Flynn,4671,8
9441,4671_9,Hinkler,4671,9
9442,4673_0,Flynn,4673,0
9443,4673_1,Flynn,4673,1
9444,4673_2,Flynn,4673,2
9445,4674_0,Flynn,4674,0
9446,4674_1,Flynn,4674,1
9447,4674_2,Flynn,4674,2
9448,4674_3,Flynn,4674,3
9449,4674_4,Flynn,4674,4
9450,4674_5,Flynn,4674,5
9451,4674_6,Flynn,4674,6
9452,4674_7,Flynn,4674,7
9453,4674_8,Flynn,4674,8
9454,4676_0,Flynn,4676,0
9455,4676_1,Flynn,4676,1
9456,4677_0,Flynn,4677,0
9457,4677_1,Flynn,4677,1
9458,4677_2,Flynn,4677,2
9459,4677_3,Flynn,4677,3
9460,4677_4,Flynn,4677,4
9461,4677_5,Flynn,4677,5
9462,4677_6,Flynn,4677,6
9463,4678_0,Flynn,4678,0
9464,4678_1,Flynn,4678,1
9465,4678_2,Flynn,4678,2
9466,4678_3,Flynn,4678,3
9467,4680_0,Flynn,4680,0
9468,4680_1,Flynn,4680,1
9469,4680_10,Flynn,4680,10
9470,4680_11,Flynn,4680,11
9471,4680_12,Flynn,4680,12
9472,4680_13,Flynn,4680,13
9473,4680_14,Flynn,4680,14
9474,4680_15,Flynn,4680,15
9475,4680_16,Flynn,4680,16
9476,4680_17,Flynn,4680,17
9477,4680_18,Flynn,4680,18
9478,4680_19,Flynn,4680,19
9479,4680_2,Flynn,4680,2
9480,4680_3,Flynn,4680,3
9481,4680_4,Flynn,4680,4
9482,4680_5,Flynn,4680,5
9483,4680_6,Flynn,4680,6
9484,4680_7,Flynn,4680,7
9485,4680_8,Flynn,4680,8
9486,4680_9,Flynn,4680,9
9487,4694_0,Flynn,4694,0
9488,4694_1,Flynn,4694,1
9489,4694_2,Flynn,4694,2
9490,4695_0,Flynn,4695,0
9491,4695_1,Flynn,4695,1
9492,4695_2,Flynn,4695,2
9493,4695_3,Flynn,4695,3
9494,4695_4,Flynn,4695,4
9495,4695_5,Flynn,4695,5
9496,4695_6,Flynn,4695,6
9497,4697_0,Flynn,4697,0
9498,4699_0,Flynn,4699,0
9499,4699_1,Flynn,4699,1
9500,4700_0,Capricornia,4700,0
9501,4700_1,Capricornia,4700,1
9502,4700_2,Capricornia,4700,2
9503,4700_3,Capricornia,4700,3
9504,4700_4,Flynn,4700,4
9505,4700_5,Capricornia,4700,5
9506,4700_6,Capricornia,4700,6
9507,4700_7,Capricornia,4700,7
9508,4700_8,Capricornia,4700,8
9509,4700_9,Capricornia,4700,9
9510,4701_0,Capricornia,4701,0
9511,4701_1,Capricornia,4701,1
9512,4701_10,Capricornia,4701,10
9513,4701_11,Capricornia,4701,11
9514,4701_12,Capricornia,4701,12
9515,4701_13,Capricornia,4701,13
9516,4701_14,Capricornia,4701,14
9517,4701_15,Capricornia,4701,15
9518,4701_2,Capricornia,4701,2
9519,4701_3,Capricornia,4701,3
9520,4701_4,Capricornia,4701,4
9521,4701_5,Capricornia,4701,5
9522,4701_6,Capricornia,4701,6
9523,4701_7,Capricornia,4701,7
9524,4701_8,Capricornia,4701,8
9525,4701_9,Capricornia,4701,9
9526,4702_0,Flynn,4702,0
9527,4702_1,Flynn,4702,1
9528,4702_10,Flynn,4702,10
9529,4702_11,Flynn,4702,11
9530,4702_12,Flynn,4702,12
9531,4702_13,Flynn,4702,13
9532,4702_14,Flynn,4702,14
9533,4702_15,Capricornia,4702,15
9534,4702_16,Capricornia,4702,16
9535,4702_17,Capricornia,4702,17
9536,4702_18,Flynn,4702,18
9537,4702_19,Flynn,4702,19
9538,4702_2,Flynn,4702,2
9539,4702_3,Flynn,4702,3
9540,4702_4,Flynn,4702,4
9541,4702_5,Flynn,4702,5
9542,4702_6,Flynn,4702,6
9543,4702_7,Flynn,4702,7
9544,4702_8,Flynn,4702,8
9545,4702_9,Flynn,4702,9
9546,4703_0,Capricornia,4703,0
9547,4703_1,Capricornia,4703,1
9548,4703_10,Capricornia,4703,10
9549,4703_11,Capricornia,4703,11
9550,4703_12,Capricornia,4703,12
9551,4703_13,Capricornia,4703,13
9552,4703_14,Capricornia,4703,14
9553,4703_15,Capricornia,4703,15
9554,4703_16,Capricornia,4703,16
9555,4703_17,Capricornia,4703,17
9556,4703_18,Capricornia,4703,18
9557,4703_19,Capricornia,4703,19
9558,4703_2,Capricornia,4703,2
9559,4703_3,Capricornia,4703,3
9560,4703_4,Capricornia,4703,4
9561,4703_5,Capricornia,4703,5
9562,4703_6,Capricornia,4703,6
9563,4703_7,Capricornia,4703,7
9564,4703_8,Capricornia,4703,8
9565,4703_9,Capricornia,4703,9
